"timeStamp";"validityLeft";"validityRight";"pupilLeft";"pupilRight";"block";"trial";"cue";"event"
45059;0;0;3.51;3.4;1;3;"valid";"baseline"
45076;0;0;3.46;3.38;1;3;"valid";"baseline"
45093;0;0;3.42;3.41;1;3;"valid";"baseline"
45109;0;0;3.47;3.42;1;3;"valid";"baseline"
45126;0;0;3.44;3.38;1;3;"valid";"baseline"
45142;0;0;3.48;3.42;1;3;"valid";"baseline"
45159;0;0;3.5;3.39;1;3;"valid";"baseline"
45176;0;0;3.5;3.4;1;3;"valid";"baseline"
45192;0;0;3.49;3.41;1;3;"valid";"baseline"
45209;0;0;3.5;3.45;1;3;"valid";"cue"
45226;0;0;3.47;3.4;1;3;"valid";"cue"
45242;0;0;3.5;3.41;1;3;"valid";"cue"
45259;0;0;3.48;3.45;1;3;"valid";"cue"
45276;0;0;3.48;3.43;1;3;"valid";"cue"
45292;0;0;3.52;3.34;1;3;"valid";"cue"
45309;0;0;3.51;3.42;1;3;"valid";"cue"
45326;0;0;3.49;3.41;1;3;"valid";"cue"
45342;0;0;3.48;3.43;1;3;"valid";"cue"
45359;0;0;3.5;3.44;1;3;"valid";"cue"
45376;0;0;3.47;3.41;1;3;"valid";"cue"
45392;0;0;3.49;3.35;1;3;"valid";"cue"
45409;0;0;3.44;3.41;1;3;"valid";"cue"
45426;0;0;3.46;3.36;1;3;"valid";"cue"
45442;0;0;3.45;3.42;1;3;"valid";"cue"
45459;0;0;3.47;3.4;1;3;"valid";"target"
45476;0;0;3.44;3.39;1;3;"valid";"target"
45492;0;0;3.44;3.37;1;3;"valid";"target"
45509;0;0;3.44;3.35;1;3;"valid";"target"
45526;0;0;3.41;3.35;1;3;"valid";"target"
45542;0;0;3.45;3.37;1;3;"valid";"target"
45559;0;0;3.39;3.35;1;3;"valid";"target"
45576;0;0;3.4;3.38;1;3;"valid";"target"
45592;0;0;3.4;3.4;1;3;"valid";"target"
45609;0;0;3.38;3.3;1;3;"valid";"target"
45626;0;0;3.34;3.3;1;3;"valid";"target"
45642;0;0;3.32;3.23;1;3;"valid";"target"
45659;0;0;3.27;3.25;1;3;"valid";"target"
45675;0;0;3.24;3.23;1;3;"valid";"target"
45692;0;0;3.19;3.25;1;3;"valid";"target"
45709;0;0;3.23;3.24;1;3;"valid";"target"
45725;0;0;3.19;3.22;1;3;"valid";"target"
45742;0;0;3.21;3.13;1;3;"valid";"target"
45759;0;0;3.25;3.18;1;3;"valid";"target"
45775;0;0;3.25;3.18;1;3;"valid";"target"
45792;0;0;3.22;3.22;1;3;"valid";"target"
45809;0;0;3.2;3.18;1;3;"valid";"target"
45825;0;0;3.17;3.16;1;3;"valid";"target"
45842;0;0;3.18;3.16;1;3;"valid";"target"
45859;0;0;3.21;3.17;1;3;"valid";"target"
45875;0;0;3.19;3.17;1;3;"valid";"target"
45892;0;0;3.15;3.17;1;3;"valid";"target"
45909;0;0;3.17;3.15;1;3;"valid";"target"
45925;0;0;3.11;3.16;1;3;"valid";"target"
45942;0;0;3.17;3.14;1;3;"valid";"target"
45959;0;0;3.15;3.15;1;3;"valid";"target"
45975;0;0;3.17;3.15;1;3;"valid";"target"
45992;0;0;3.11;3.12;1;3;"valid";"target"
46009;0;0;3.13;3.12;1;3;"valid";"target"
46025;0;0;3.13;3.12;1;3;"valid";"target"
46042;0;0;3.13;3.07;1;3;"valid";"target"
46059;0;0;3.09;3.12;1;3;"valid";"target"
46075;0;0;3.11;3.11;1;3;"valid";"target"
46092;0;0;3.1;3.09;1;3;"valid";"target"
46109;0;0;3.09;3.08;1;3;"valid";"target"
46125;0;0;3.07;3.07;1;3;"valid";"target"
46142;0;0;3.06;3.04;1;3;"valid";"target"
46159;0;0;3.09;3.1;1;3;"valid";"target"
46175;0;0;3.06;3.05;1;3;"valid";"target"
46192;0;0;3.07;3.07;1;3;"valid";"target"
46208;0;0;3.06;3.05;1;3;"valid";"target"
46225;0;0;3.06;3.05;1;3;"valid";"target"
46242;0;0;3.07;3.03;1;3;"valid";"target"
46258;0;0;3.02;3.01;1;3;"valid";"target"
46275;0;0;3.02;3.04;1;3;"valid";"target"
46292;0;0;3.02;3.02;1;3;"valid";"target"
46308;0;0;3.01;3.04;1;3;"valid";"target"
46325;0;0;3;3;1;3;"valid";"target"
46342;0;0;3.01;2.96;1;3;"valid";"target"
46358;0;0;2.97;3.02;1;3;"valid";"target"
46375;0;0;2.96;2.99;1;3;"valid";"target"
46392;0;0;2.96;2.97;1;3;"valid";"target"
46408;0;0;2.96;2.94;1;3;"valid";"target"
46425;0;0;2.96;2.91;1;3;"valid";"target"
46442;0;0;2.94;2.98;1;3;"valid";"target"
46458;0;0;2.95;2.99;1;3;"valid";"target"
46475;0;0;2.93;2.94;1;3;"valid";"target"
46492;0;0;2.94;3.03;1;3;"valid";"target"
46508;0;0;2.94;2.99;1;3;"valid";"target"
46525;0;0;2.98;2.98;1;3;"valid";"target"
46542;0;0;2.93;2.99;1;3;"valid";"target"
46558;4;0;NA;2.79;1;3;"valid";"target"
46741;0;0;2.94;2.96;1;3;"valid";"target"
46758;0;0;2.94;2.97;1;3;"valid";"target"
46775;0;0;3.04;2.99;1;3;"valid";"target"
46791;0;0;3.01;2.94;1;3;"valid";"target"
46808;0;0;2.99;3.09;1;3;"valid";"target"
46825;0;0;2.97;3.04;1;3;"valid";"target"
46841;0;0;2.99;3.07;1;3;"valid";"target"
46858;0;0;3.01;3.08;1;3;"valid";"target"
46875;0;0;3;3.07;1;3;"valid";"target"
46891;0;0;3.04;3.02;1;3;"valid";"target"
46908;0;0;3.04;3.17;1;3;"valid";"target"
46925;0;0;3.04;3.08;1;3;"valid";"target"
46941;0;0;3.04;3.11;1;3;"valid";"target"
46958;0;0;3.01;3.17;1;3;"valid";"target"
46975;0;0;3.06;3.18;1;3;"valid";"target"
46991;0;0;3.06;3.09;1;3;"valid";"target"
47008;0;0;3.07;3.16;1;3;"valid";"target"
47025;0;0;3.08;3.16;1;3;"valid";"target"
47041;0;0;3.08;3.17;1;3;"valid";"target"
47058;0;0;3.09;3.16;1;3;"valid";"target"
47074;0;0;3.09;3.19;1;3;"valid";"target"
47091;0;0;3.1;3.18;1;3;"valid";"target"
47108;0;0;3.13;3.22;1;3;"valid";"target"
47124;0;0;3.15;3.17;1;3;"valid";"target"
47141;0;0;3.14;3.18;1;3;"valid";"target"
47158;0;0;3.16;3.16;1;3;"valid";"target"
47174;0;0;3.1;3.23;1;3;"valid";"target"
47191;0;0;3.15;3.19;1;3;"valid";"target"
47208;0;0;3.13;3.2;1;3;"valid";"target"
47224;0;0;3.13;3.26;1;3;"valid";"target"
47241;0;0;3.15;3.25;1;3;"valid";"target"
47258;0;0;3.14;3.2;1;3;"valid";"target"
47274;0;0;3.16;3.24;1;3;"valid";"target"
47291;0;0;3.14;3.18;1;3;"valid";"target"
47308;0;0;3.14;3.24;1;3;"valid";"target"
47324;0;0;3.14;3.25;1;3;"valid";"target"
47341;0;0;3.15;3.23;1;3;"valid";"target"
47358;0;0;3.14;3.23;1;3;"valid";"target"
47374;0;0;3.12;3.26;1;3;"valid";"target"
47391;0;0;3.14;3.22;1;3;"valid";"target"
47408;0;0;3.14;3.19;1;3;"valid";"target"
47424;0;0;3.17;3.24;1;3;"valid";"target"
47441;0;0;3.16;3.19;1;3;"valid";"target"
47458;0;0;3.12;3.21;1;4;"valid";"baseline"
47474;0;0;3.14;3.24;1;4;"valid";"baseline"
47491;0;0;3.11;3.24;1;4;"valid";"baseline"
47508;0;0;3.14;3.22;1;4;"valid";"baseline"
47524;0;0;3.1;3.18;1;4;"valid";"baseline"
47541;0;0;3.11;3.18;1;4;"valid";"baseline"
47558;0;0;3.1;3.2;1;4;"valid";"baseline"
47574;0;0;3.1;3.25;1;4;"valid";"baseline"
47591;0;0;3.11;3.22;1;4;"valid";"baseline"
47607;0;0;3.11;3.21;1;4;"valid";"baseline"
47624;0;0;3.12;3.25;1;4;"valid";"baseline"
47641;0;0;3.14;3.22;1;4;"valid";"baseline"
47657;0;0;3.13;3.23;1;4;"valid";"baseline"
47674;0;0;3.13;3.25;1;4;"valid";"baseline"
47691;0;0;3.12;3.23;1;4;"valid";"baseline"
47707;0;0;3.11;3.23;1;4;"valid";"baseline"
47724;0;0;3.13;3.26;1;4;"valid";"baseline"
47741;0;0;3.14;3.21;1;4;"valid";"baseline"
47757;0;0;3.14;3.25;1;4;"valid";"baseline"
47774;0;0;3.11;3.27;1;4;"valid";"baseline"
47791;0;0;2.05;2.47;1;4;"valid";"baseline"
47924;0;0;3.32;3.24;1;4;"valid";"baseline"
47941;0;0;3.17;3.11;1;4;"valid";"baseline"
47957;0;0;3.12;3.29;1;4;"valid";"baseline"
47974;4;4;NA;NA;1;4;"valid";"baseline"
47991;0;0;3.26;3.25;1;4;"valid";"baseline"
48007;0;0;3.25;3.28;1;4;"valid";"baseline"
48024;0;0;3.28;3.27;1;4;"valid";"baseline"
48041;0;0;3.25;3.31;1;4;"valid";"baseline"
48057;0;0;3.27;3.3;1;4;"valid";"baseline"
48074;0;0;3.3;3.32;1;4;"valid";"baseline"
48091;0;0;3.33;3.34;1;4;"valid";"baseline"
48107;0;0;3.32;3.3;1;4;"valid";"baseline"
48124;0;0;3.34;3.25;1;4;"valid";"baseline"
48140;0;0;3.32;3.28;1;4;"valid";"baseline"
48157;0;0;3.36;3.29;1;4;"valid";"baseline"
48174;0;0;3.31;3.32;1;4;"valid";"baseline"
48190;0;0;3.32;3.34;1;4;"valid";"baseline"
48207;0;0;3.33;3.36;1;4;"valid";"baseline"
48224;0;0;3.37;3.33;1;4;"valid";"baseline"
48240;0;0;3.34;3.35;1;4;"valid";"baseline"
48257;0;0;3.36;3.37;1;4;"valid";"baseline"
48274;0;0;3.4;3.36;1;4;"valid";"baseline"
48290;0;0;3.4;3.37;1;4;"valid";"baseline"
48307;0;0;3.38;3.37;1;4;"valid";"baseline"
48324;0;0;3.4;3.37;1;4;"valid";"baseline"
48340;0;0;3.4;3.36;1;4;"valid";"baseline"
48357;0;0;3.42;3.36;1;4;"valid";"baseline"
48374;0;0;3.41;3.38;1;4;"valid";"baseline"
48390;0;0;3.44;3.4;1;4;"valid";"baseline"
48407;0;0;3.41;3.41;1;4;"valid";"baseline"
48424;0;0;3.41;3.38;1;4;"valid";"baseline"
48440;0;0;3.43;3.39;1;4;"valid";"baseline"
48457;0;0;3.41;3.4;1;4;"valid";"baseline"
48474;0;0;3.44;3.38;1;4;"valid";"baseline"
48490;0;0;3.44;3.39;1;4;"valid";"baseline"
48507;0;0;3.43;3.44;1;4;"valid";"baseline"
48524;0;0;3.42;3.45;1;4;"valid";"baseline"
48540;0;0;3.42;3.43;1;4;"valid";"baseline"
48557;0;0;3.42;3.42;1;4;"valid";"baseline"
48574;0;0;3.43;3.43;1;4;"valid";"baseline"
48590;0;0;3.41;3.37;1;4;"valid";"baseline"
48607;0;0;3.46;3.46;1;4;"valid";"baseline"
48624;0;0;3.44;3.41;1;4;"valid";"baseline"
48640;0;0;3.47;3.42;1;4;"valid";"baseline"
48657;0;0;3.44;3.42;1;4;"valid";"baseline"
48673;0;0;3.46;3.44;1;4;"valid";"baseline"
48690;0;0;3.44;3.42;1;4;"valid";"baseline"
48707;0;0;3.4;3.47;1;4;"valid";"baseline"
48723;0;0;3.45;3.43;1;4;"valid";"baseline"
48740;0;0;3.39;3.45;1;4;"valid";"baseline"
48757;0;0;3.42;3.45;1;4;"valid";"baseline"
48773;0;0;3.41;3.45;1;4;"valid";"baseline"
48790;0;0;3.44;3.4;1;4;"valid";"baseline"
48807;0;0;3.41;3.42;1;4;"valid";"baseline"
48823;0;0;3.45;3.42;1;4;"valid";"baseline"
48840;0;0;3.44;3.39;1;4;"valid";"baseline"
48857;0;0;3.46;3.43;1;4;"valid";"baseline"
48873;0;0;3.4;3.44;1;4;"valid";"baseline"
48890;0;0;3.46;3.43;1;4;"valid";"baseline"
48907;0;0;3.42;3.44;1;4;"valid";"baseline"
48923;0;0;3.43;3.39;1;4;"valid";"baseline"
48940;0;0;3.46;3.37;1;4;"valid";"baseline"
48957;0;0;3.43;3.42;1;4;"valid";"cue"
48973;0;0;3.44;3.43;1;4;"valid";"cue"
48990;0;0;3.38;3.42;1;4;"valid";"cue"
49006;0;0;3.46;3.49;1;4;"valid";"cue"
49023;0;0;3.41;3.49;1;4;"valid";"cue"
49040;0;0;3.4;3.45;1;4;"valid";"cue"
49056;0;0;3.45;3.47;1;4;"valid";"cue"
49073;0;0;3.43;3.41;1;4;"valid";"cue"
49090;0;0;3.37;3.41;1;4;"valid";"cue"
49106;0;0;3.43;3.42;1;4;"valid";"cue"
49123;0;0;3.42;3.45;1;4;"valid";"cue"
49140;0;0;3.41;3.47;1;4;"valid";"cue"
49156;0;0;3.45;3.48;1;4;"valid";"cue"
49173;0;0;3.45;3.44;1;4;"valid";"cue"
49190;0;0;3.41;3.44;1;4;"valid";"cue"
49206;0;0;3.44;3.48;1;4;"valid";"target"
49223;0;0;3.43;3.44;1;4;"valid";"target"
49240;0;0;3.43;3.42;1;4;"valid";"target"
49256;0;0;3.44;3.44;1;4;"valid";"target"
49273;0;0;3.43;3.42;1;4;"valid";"target"
49290;0;0;3.39;3.44;1;4;"valid";"target"
49306;0;0;3.39;3.42;1;4;"valid";"target"
49323;0;0;3.39;3.38;1;4;"valid";"target"
49340;0;0;3.29;3.34;1;4;"valid";"target"
49356;0;0;3.22;3.37;1;4;"valid";"target"
49373;0;0;3.27;3.31;1;4;"valid";"target"
49390;0;0;3.21;3.25;1;4;"valid";"target"
49406;0;0;3.19;3.27;1;4;"valid";"target"
49423;0;0;3.18;3.24;1;4;"valid";"target"
49440;0;0;3.16;3.09;1;4;"valid";"target"
49456;0;0;3.14;3.17;1;4;"valid";"target"
49473;0;0;3.13;3.26;1;4;"valid";"target"
49490;0;0;3.14;3.22;1;4;"valid";"target"
49506;0;0;3.16;3.28;1;4;"valid";"target"
49523;0;0;3.17;3.26;1;4;"valid";"target"
49539;0;0;3.17;3.24;1;4;"valid";"target"
49556;0;0;3.14;3.25;1;4;"valid";"target"
49573;0;0;3.15;3.19;1;4;"valid";"target"
49589;0;0;3.15;3.19;1;4;"valid";"target"
49606;0;0;3.13;3.19;1;4;"valid";"target"
49623;0;0;3.12;3.21;1;4;"valid";"target"
49639;0;0;3.12;3.16;1;4;"valid";"target"
49656;0;0;3.11;3.2;1;4;"valid";"target"
49673;0;0;3.12;3.2;1;4;"valid";"target"
49689;0;0;3.09;3.19;1;4;"valid";"target"
49706;0;0;3.08;3.19;1;4;"valid";"target"
49723;0;0;3.09;3.14;1;4;"valid";"target"
49739;0;0;3.09;3.15;1;4;"valid";"target"
49756;0;0;3.13;3.15;1;4;"valid";"target"
49773;0;0;3.1;3.11;1;4;"valid";"target"
49789;0;0;3.1;3.16;1;4;"valid";"target"
49806;0;0;3.06;3.09;1;4;"valid";"target"
49823;0;0;3.1;3.15;1;4;"valid";"target"
49839;0;0;3.1;3.14;1;4;"valid";"target"
49856;0;0;3.09;3.12;1;4;"valid";"target"
49873;0;0;3.11;3.14;1;4;"valid";"target"
49889;0;0;3.1;3.18;1;4;"valid";"target"
49906;0;0;3.13;3.18;1;4;"valid";"target"
49923;0;0;3.11;3.13;1;4;"valid";"target"
49939;0;0;3.12;3.15;1;4;"valid";"target"
49956;0;0;3.12;3.17;1;4;"valid";"target"
49973;0;0;3.11;3.2;1;4;"valid";"target"
49989;0;0;3.1;3.17;1;4;"valid";"target"
50006;0;0;3.11;3.17;1;4;"valid";"target"
50023;0;0;3.12;3.19;1;4;"valid";"target"
50039;0;0;3.14;3.2;1;4;"valid";"target"
50056;0;0;3.17;3.21;1;4;"valid";"target"
50072;0;0;3.15;3.14;1;4;"valid";"target"
50089;0;0;3.14;3.2;1;4;"valid";"target"
50106;0;0;3.13;3.21;1;4;"valid";"target"
50122;0;0;3.16;3.19;1;4;"valid";"target"
50139;0;0;3.14;3.22;1;4;"valid";"target"
50156;0;0;3.1;3.17;1;4;"valid";"target"
50172;0;0;3.14;3.17;1;4;"valid";"target"
50189;0;0;3.14;3.21;1;4;"valid";"target"
50206;0;0;3.17;3.24;1;4;"valid";"target"
50222;0;0;3.15;3.21;1;4;"valid";"target"
50239;0;0;3.13;3.22;1;4;"valid";"target"
50256;0;0;3.12;3.2;1;4;"valid";"target"
50272;0;0;3.14;3.23;1;4;"valid";"target"
50289;0;0;3.13;3.25;1;4;"valid";"target"
50306;0;0;3.13;3.26;1;4;"valid";"target"
50322;0;0;3.15;3.24;1;4;"valid";"target"
50339;0;0;3.19;3.21;1;4;"valid";"target"
50356;0;0;3.16;3.23;1;4;"valid";"target"
50372;0;0;3.15;3.24;1;4;"valid";"target"
50389;0;0;3.15;3.23;1;4;"valid";"target"
50406;0;0;3.18;3.24;1;4;"valid";"target"
50422;0;0;3.2;3.28;1;4;"valid";"target"
50439;0;0;3.2;3.29;1;4;"valid";"target"
50456;0;0;3.16;3.26;1;4;"valid";"target"
50472;0;0;3.16;3.24;1;4;"valid";"target"
50489;0;0;3.17;3.27;1;4;"valid";"target"
50506;0;0;3.21;3.26;1;4;"valid";"target"
50522;0;0;3.18;3.29;1;4;"valid";"target"
50539;0;0;3.18;3.29;1;4;"valid";"target"
50556;0;0;3.21;3.3;1;4;"valid";"target"
50572;0;0;3.17;3.31;1;4;"valid";"target"
50589;0;0;3.2;3.3;1;4;"valid";"target"
50605;0;0;3.18;3.42;1;4;"valid";"target"
50622;4;0;NA;3.19;1;4;"valid";"target"
50639;4;0;NA;3.02;1;4;"valid";"target"
50655;4;0;NA;3.15;1;4;"valid";"target"
50672;0;0;2.82;3.24;1;4;"valid";"target"
50689;0;0;3.16;3.3;1;4;"valid";"target"
50705;0;0;3.22;3.33;1;4;"valid";"target"
50722;0;0;3.23;3.3;1;4;"valid";"target"
50739;0;0;3.28;3.27;1;4;"valid";"target"
50755;0;0;3.23;3.2;1;4;"valid";"target"
50772;0;0;3.19;3.29;1;4;"valid";"target"
50789;0;0;3.21;3.31;1;4;"valid";"target"
50805;0;0;3.2;3.27;1;4;"valid";"target"
50822;0;0;3.21;3.27;1;4;"valid";"target"
50839;0;0;3.24;3.26;1;4;"valid";"target"
50855;0;0;3.21;3.27;1;4;"valid";"target"
50872;0;0;3.22;3.3;1;4;"valid";"target"
50889;0;0;3.22;3.25;1;4;"valid";"target"
50905;0;0;3.2;3.27;1;4;"valid";"target"
50922;0;0;3.21;3.29;1;4;"valid";"target"
50939;0;0;3.22;3.24;1;4;"valid";"target"
50955;0;0;3.21;3.28;1;4;"valid";"target"
50972;0;0;3.2;3.25;1;4;"valid";"target"
50988;0;0;3.22;3.26;1;4;"valid";"target"
51005;0;0;3.19;3.27;1;4;"valid";"target"
51022;0;0;3.2;3.26;1;4;"valid";"target"
51038;0;0;3.23;3.27;1;4;"valid";"target"
51055;0;0;3.21;3.27;1;4;"valid";"target"
51072;0;0;3.2;3.3;1;4;"valid";"target"
51088;0;0;3.24;3.3;1;4;"valid";"target"
51105;0;0;3.24;3.29;1;4;"valid";"target"
51122;0;0;3.22;3.29;1;4;"valid";"target"
51138;0;0;3.24;3.33;1;4;"valid";"target"
51155;0;0;3.23;3.31;1;4;"valid";"target"
51172;0;0;3.24;3.29;1;4;"valid";"target"
51188;0;0;3.23;3.31;1;4;"valid";"target"
51205;0;0;3.23;3.3;1;5;"invalid";"baseline"
51222;0;0;3.26;3.31;1;5;"invalid";"baseline"
51238;0;0;3.23;3.28;1;5;"invalid";"baseline"
51255;0;0;3.24;3.32;1;5;"invalid";"baseline"
51272;0;0;3.25;3.3;1;5;"invalid";"baseline"
51288;0;0;3.26;3.27;1;5;"invalid";"baseline"
51305;0;0;3.24;3.31;1;5;"invalid";"baseline"
51322;0;0;3.22;3.29;1;5;"invalid";"baseline"
51338;0;0;3.22;3.3;1;5;"invalid";"baseline"
51355;0;0;3.23;3.27;1;5;"invalid";"baseline"
51372;0;0;3.2;3.3;1;5;"invalid";"baseline"
51388;0;0;3.23;3.3;1;5;"invalid";"baseline"
51405;0;0;3.22;3.3;1;5;"invalid";"baseline"
51422;0;0;3.24;3.29;1;5;"invalid";"baseline"
51438;0;0;3.24;3.28;1;5;"invalid";"baseline"
51455;0;0;3.24;3.29;1;5;"invalid";"baseline"
51471;0;0;3.23;3.29;1;5;"invalid";"baseline"
51488;0;0;3.25;3.31;1;5;"invalid";"baseline"
51505;0;0;3.27;3.35;1;5;"invalid";"baseline"
51521;0;0;3.23;3.32;1;5;"invalid";"baseline"
51538;0;0;3.28;3.33;1;5;"invalid";"baseline"
51555;0;0;3.28;3.33;1;5;"invalid";"baseline"
51571;0;0;3.28;3.34;1;5;"invalid";"baseline"
51588;0;0;3.25;3.32;1;5;"invalid";"baseline"
51605;0;0;3.31;3.35;1;5;"invalid";"baseline"
51621;0;0;3.27;3.31;1;5;"invalid";"baseline"
51638;0;0;3.28;3.39;1;5;"invalid";"baseline"
51655;0;0;3.27;3.37;1;5;"invalid";"baseline"
51671;0;0;3.31;3.38;1;5;"invalid";"baseline"
51688;0;0;3.32;3.38;1;5;"invalid";"baseline"
51705;0;0;3.32;3.38;1;5;"invalid";"baseline"
51721;0;0;3.34;3.38;1;5;"invalid";"baseline"
51738;0;0;3.33;3.37;1;5;"invalid";"baseline"
51755;0;0;3.35;3.38;1;5;"invalid";"baseline"
51771;0;0;3.37;3.39;1;5;"invalid";"baseline"
51788;0;0;3.39;3.4;1;5;"invalid";"baseline"
51805;0;0;3.41;3.45;1;5;"invalid";"baseline"
51821;0;0;3.39;3.42;1;5;"invalid";"baseline"
51838;0;0;3.42;3.39;1;5;"invalid";"baseline"
51855;0;0;3.45;3.42;1;5;"invalid";"baseline"
51871;0;0;3.55;3.45;1;5;"invalid";"baseline"
51888;0;0;3.57;3.47;1;5;"invalid";"baseline"
51905;4;4;NA;NA;1;5;"invalid";"baseline"
51921;0;0;3.44;3.49;1;5;"invalid";"baseline"
51938;0;0;3.44;3.42;1;5;"invalid";"baseline"
51955;0;0;3.46;3.5;1;5;"invalid";"baseline"
51971;0;0;3.45;3.49;1;5;"invalid";"baseline"
51988;0;0;3.48;3.5;1;5;"invalid";"baseline"
52004;0;0;3.48;3.5;1;5;"invalid";"baseline"
52021;0;0;3.51;3.48;1;5;"invalid";"baseline"
52038;0;0;3.46;3.48;1;5;"invalid";"baseline"
52054;0;0;3.48;3.49;1;5;"invalid";"baseline"
52071;0;0;3.49;3.53;1;5;"invalid";"baseline"
52088;0;0;3.49;3.49;1;5;"invalid";"baseline"
52104;0;0;3.5;3.52;1;5;"invalid";"baseline"
52121;0;0;3.46;3.58;1;5;"invalid";"baseline"
52138;0;0;3.48;3.48;1;5;"invalid";"baseline"
52154;0;0;3.48;3.49;1;5;"invalid";"baseline"
52171;0;0;3.52;3.54;1;5;"invalid";"baseline"
52188;0;0;3.5;3.53;1;5;"invalid";"baseline"
52204;0;0;3.52;3.52;1;5;"invalid";"baseline"
52221;0;0;3.54;3.55;1;5;"invalid";"baseline"
52238;0;0;3.53;3.58;1;5;"invalid";"baseline"
52254;0;0;3.51;3.49;1;5;"invalid";"baseline"
52271;0;0;3.53;3.53;1;5;"invalid";"baseline"
52288;0;0;3.53;3.63;1;5;"invalid";"baseline"
52304;0;0;3.55;3.51;1;5;"invalid";"baseline"
52321;0;0;3.57;3.58;1;5;"invalid";"baseline"
52338;0;0;3.54;3.61;1;5;"invalid";"baseline"
52354;0;0;3.59;3.62;1;5;"invalid";"baseline"
52371;0;0;3.57;3.58;1;5;"invalid";"baseline"
52388;0;0;3.59;3.6;1;5;"invalid";"baseline"
52404;0;0;3.56;3.55;1;5;"invalid";"baseline"
52421;0;0;3.57;3.61;1;5;"invalid";"baseline"
52438;0;0;3.55;3.59;1;5;"invalid";"baseline"
52454;0;0;3.54;3.59;1;5;"invalid";"baseline"
52471;0;0;3.62;3.58;1;5;"invalid";"baseline"
52488;0;0;3.56;3.59;1;5;"invalid";"baseline"
52504;0;0;3.57;3.58;1;5;"invalid";"baseline"
52521;0;0;3.6;3.57;1;5;"invalid";"baseline"
52537;0;0;3.57;3.59;1;5;"invalid";"baseline"
52554;0;0;3.61;3.63;1;5;"invalid";"baseline"
52571;0;0;3.61;3.62;1;5;"invalid";"baseline"
52587;0;0;3.57;3.58;1;5;"invalid";"baseline"
52604;0;0;3.61;3.58;1;5;"invalid";"baseline"
52621;0;0;3.6;3.6;1;5;"invalid";"baseline"
52637;0;0;3.56;3.57;1;5;"invalid";"baseline"
52654;0;0;3.58;3.58;1;5;"invalid";"baseline"
52671;0;0;3.58;3.58;1;5;"invalid";"baseline"
52687;0;0;3.6;3.61;1;5;"invalid";"baseline"
52704;0;0;3.57;3.6;1;5;"invalid";"cue"
52721;0;0;3.59;3.62;1;5;"invalid";"cue"
52737;0;0;3.58;3.58;1;5;"invalid";"cue"
52754;0;0;3.6;3.61;1;5;"invalid";"cue"
52771;0;0;3.58;3.58;1;5;"invalid";"cue"
52787;0;0;3.61;3.58;1;5;"invalid";"cue"
52804;0;0;3.58;3.57;1;5;"invalid";"target"
52821;0;0;3.6;3.65;1;5;"invalid";"target"
52837;0;0;3.57;3.58;1;5;"invalid";"target"
52854;0;0;3.58;3.59;1;5;"invalid";"target"
52871;0;0;3.61;3.61;1;5;"invalid";"target"
52887;0;0;3.53;3.6;1;5;"invalid";"target"
52904;0;0;3.56;3.63;1;5;"invalid";"target"
52921;0;0;3.58;3.63;1;5;"invalid";"target"
52937;0;0;3.62;3.6;1;5;"invalid";"target"
52954;0;0;3.56;3.65;1;5;"invalid";"target"
52971;0;0;3.59;3.6;1;5;"invalid";"target"
52987;0;0;3.59;3.6;1;5;"invalid";"target"
53004;0;0;3.58;3.59;1;5;"invalid";"target"
53021;0;0;3.59;3.6;1;5;"invalid";"target"
53037;0;0;3.57;3.62;1;5;"invalid";"target"
53054;0;0;3.58;3.62;1;5;"invalid";"target"
53070;0;0;3.59;3.62;1;5;"invalid";"target"
53087;0;0;3.24;3.48;1;5;"invalid";"target"
53270;0;0;3.53;3.44;1;5;"invalid";"target"
53287;0;0;3.43;3.36;1;5;"invalid";"target"
53304;0;0;3.48;3.47;1;5;"invalid";"target"
53320;4;4;NA;NA;1;5;"invalid";"target"
53337;0;0;3.41;3.4;1;5;"invalid";"target"
53354;0;0;3.41;3.4;1;5;"invalid";"target"
53370;0;0;3.39;3.45;1;5;"invalid";"target"
53387;0;0;3.41;3.43;1;5;"invalid";"target"
53403;0;0;3.43;3.44;1;5;"invalid";"target"
53420;0;0;3.41;3.41;1;5;"invalid";"target"
53437;0;0;3.35;3.46;1;5;"invalid";"target"
53453;0;0;3.44;3.38;1;5;"invalid";"target"
53470;0;0;3.41;3.43;1;5;"invalid";"target"
53487;0;0;3.41;3.49;1;5;"invalid";"target"
53503;0;0;3.46;3.48;1;5;"invalid";"target"
53520;0;0;3.46;3.46;1;5;"invalid";"target"
53537;0;0;3.43;3.4;1;5;"invalid";"target"
53553;0;0;3.45;3.5;1;5;"invalid";"target"
53570;0;0;3.47;3.48;1;5;"invalid";"target"
53587;0;0;3.47;3.5;1;5;"invalid";"target"
53603;0;0;3.48;3.53;1;5;"invalid";"target"
53620;0;0;3.51;3.47;1;5;"invalid";"target"
53637;0;0;3.5;3.51;1;5;"invalid";"target"
53653;0;0;3.51;3.54;1;5;"invalid";"target"
53670;0;0;3.52;3.57;1;5;"invalid";"target"
53687;0;0;3.55;3.52;1;5;"invalid";"target"
53703;0;0;3.53;3.54;1;5;"invalid";"target"
53720;0;0;3.55;3.57;1;5;"invalid";"target"
53737;0;0;3.55;3.59;1;5;"invalid";"target"
53753;0;0;3.53;3.59;1;5;"invalid";"target"
53770;0;0;3.6;3.57;1;5;"invalid";"target"
